,Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
1738,1652918400000,28712.19000000,29555.50000000,28694.50000000,29483.27000000,47.64663300,1652961599999,1386612.01218449,3426,26.98344500,785666.70051471,0
1739,1652961600000,29508.99000000,30543.02000000,29347.05000000,30321.04000000,86.42501700,1653004799999,2596523.06216751,4252,46.76762500,1404609.25352482,0
1740,1653004800000,30306.58000000,30759.75000000,29841.06000000,30411.57000000,63.88109200,1653047999999,1932486.83528607,4847,29.90254800,904789.80985951,0
1741,1653048000000,30422.01000000,30436.35000000,28736.62000000,29203.99000000,81.92926200,1653091199999,2410728.23194292,5092,39.23449300,1153847.68444210,0
1742,1653091200000,29203.56000000,29556.45000000,28950.88000000,29277.57000000,43.02650000,1653134399999,1258984.31831739,2816,19.38729500,567178.91647135,0
1743,1653134400000,29277.06000000,29647.20000000,29185.78000000,29441.37000000,44.57329000,1653177599999,1311906.22799257,3119,25.15917600,740660.34587417,0
1744,1653177600000,29441.37000000,30305.82000000,29265.65000000,29892.97000000,55.98460700,1653220799999,1665087.58172338,3507,26.32929100,783298.95822141,0
1745,1653220800000,29890.56000000,30482.43000000,29680.90000000,30286.69000000,44.60852300,1653263999999,1338623.29137138,3520,20.61466700,618828.34344257,0
1746,1653264000000,30283.65000000,30661.51000000,30047.14000000,30392.41000000,60.98721600,1653307199999,1852427.00755118,4053,34.02816700,1033960.86825588,0
1747,1653307200000,30407.62000000,30621.72000000,28877.84000000,29092.00000000,151.21387600,1653350399999,4527745.64291376,6696,94.22007700,2831005.05851641,0
1748,1653350400000,29114.73000000,29434.56000000,29060.33000000,29298.94000000,35.09173300,1653393599999,1027321.81114608,2977,17.66502300,517217.34893021,0
1749,1653393600000,29288.30000000,29853.83000000,28679.68000000,29663.83000000,60.04071300,1653436799999,1756204.57908503,4805,32.07998700,938901.78517364,0
1750,1653436800000,29642.59000000,30212.77000000,29350.00000000,29408.11000000,55.89000900,1653479999999,1668500.36662205,4797,28.01804800,836914.17706301,0
1751,1653480000000,29389.50000000,30031.46000000,29344.02000000,29540.50000000,47.40124600,1653523199999,1408463.29693587,4205,24.31544300,722573.84488450,0
1752,1653523200000,29545.91000000,29879.31000000,28881.15000000,29003.60000000,70.53072200,1653566399999,2073209.30511934,5581,29.25152700,860912.54886382,0
1753,1653566400000,28988.04000000,29774.62000000,28028.24000000,29218.87000000,156.14893500,1653609599999,4543851.95364029,10000,79.78299200,2322487.77055294,0
1754,1653609600000,29188.43000000,29388.43000000,28628.58000000,28908.11000000,102.24456000,1653652799999,2961339.60471898,9385,49.11991300,1422986.47463993,0
1755,1653652800000,28910.65000000,29379.31000000,28262.79000000,28625.99000000,83.40638900,1653695999999,2401970.12118442,7550,40.16593500,1157638.63932794,0
1756,1653696000000,28619.49000000,28949.10000000,28510.39000000,28835.60000000,27.95279400,1653739199999,804913.72726931,2907,14.43801300,415930.03344041,0
1757,1653739200000,28821.73000000,29242.53000000,28793.21000000,29042.26000000,36.59334800,1653782399999,1060991.91204627,2398,20.39048000,591296.74583138,0
1758,1653782400000,29031.49000000,29236.82000000,28841.76000000,29222.58000000,34.34448900,1653825599999,997051.72102349,2243,16.82945300,488746.15120925,0
1759,1653825600000,29224.11000000,29582.69000000,29085.57000000,29479.00000000,46.88861800,1653868799999,1374071.08293911,2514,24.02357400,704432.49841280,0
1760,1653868800000,29472.74000000,30900.00000000,29303.42000000,30666.21000000,93.95948800,1653911999999,2846721.32792602,6567,51.72864600,1567156.16004013,0
1761,1653912000000,30666.52000000,32200.00000000,30278.33000000,31760.68000000,103.57439300,1653955199999,3223046.82763221,6667,52.25633000,1626545.27424865,0
1762,1653955200000,31743.03000000,31858.69000000,30800.00000000,31766.22000000,132.78872100,1653998399999,4193698.15807355,5773,77.05174300,2435873.34711484,0
1763,1653998400000,31762.79000000,32400.00000000,31231.04000000,31785.26000000,237.94580800,1654041599999,7581042.15931960,7758,98.15123000,3137328.78219836,0
1764,1654041600000,31814.89000000,31978.77000000,31392.41000000,31604.88000000,39.86678700,1654084799999,1262501.18997207,2884,18.12230500,573776.20641685,0
1765,1654084800000,31612.87000000,31894.26000000,29341.06000000,29810.54000000,142.37210800,1654127999999,4344554.57747718,7066,55.58316500,1696037.23443757,0
1766,1654128000000,29805.98000000,30196.78000000,29600.00000000,30179.62000000,57.87732300,1654171199999,1728514.97244986,3481,33.69206900,1006118.84430747,0
1767,1654171200000,30175.79000000,30672.86000000,29605.45000000,30483.80000000,74.01614200,1654214399999,2233503.56732925,5261,40.58382500,1225528.17024307,0
1768,1654214400000,30450.77000000,30700.02000000,29689.56000000,29762.40000000,49.66241800,1654257599999,1506322.30906172,3025,20.17662000,612510.46193016,0
1769,1654257600000,29758.00000000,29892.35000000,29280.83000000,29704.16000000,43.70888900,1654300799999,1294253.31096440,2086,22.21988700,658299.27738984,0
1770,1654300800000,29713.66000000,29794.40000000,29485.25000000,29682.10000000,16.59939700,1654343999999,491995.39986961,1146,7.32127700,217051.57242396,0
1771,1654344000000,29682.74000000,29963.45000000,29482.00000000,29857.95000000,25.65088800,1654387199999,762588.92464001,1589,11.44026600,340107.61270657,0
1772,1654387200000,29871.06000000,29889.28000000,29533.88000000,29725.45000000,10.00235400,1654430399999,297331.66768344,672,3.74620300,111381.68931289,0
1773,1654430400000,29729.37000000,30188.61000000,29624.21000000,29923.99000000,37.41331600,1654473599999,1121340.35063289,1851,23.26883500,697344.40438906,0
1774,1654473600000,29913.05000000,31581.79000000,29888.09000000,31409.46000000,101.25756700,1654516799999,3135334.27212360,5389,56.23352500,1738727.46852318,0
1775,1654516800000,31407.09000000,31759.80000000,31066.26000000,31389.07000000,109.86819800,1654559999999,3451813.32389758,4727,68.08609200,2140237.25904637,0
1776,1654560000000,31380.08000000,31390.44000000,29227.88000000,29519.72000000,193.68977400,1654603199999,5839225.63523710,9323,75.09755800,2247831.56441414,0
1777,1654603200000,29524.14000000,31572.00000000,29424.75000000,31119.20000000,211.62623700,1654646399999,6546282.12813353,9970,131.83385100,4086236.62277982,0
1778,1654646400000,31129.76000000,31321.79000000,29858.18000000,30418.18000000,159.10245100,1654689599999,4878552.41748748,8890,62.78447400,1917768.14917917,0
1779,1654689600000,30409.38000000,30876.49000000,29925.71000000,30210.32000000,77.55344100,1654732799999,2356588.30027914,4626,44.31982300,1348267.73634925,0
1780,1654732800000,30205.09000000,30698.76000000,30076.12000000,30292.78000000,28.18297100,1654775999999,855081.08212552,1856,11.28215900,342821.25122781,0
1781,1654776000000,30296.17000000,30445.09000000,29950.95000000,30106.60000000,83.02000700,1654819199999,2505459.06544277,3979,31.70407800,956884.02417733,0
1782,1654819200000,30081.11000000,30361.83000000,29595.62000000,30022.59000000,103.25366600,1654862399999,3095778.65115861,4548,42.23134100,1267374.81315311,0
1783,1654862400000,30024.78000000,30186.60000000,28860.90000000,29092.31000000,312.98125900,1654905599999,9185663.94670518,10141,145.66262800,4276337.80567631,0
1784,1654905600000,29101.47000000,29438.49000000,28581.51000000,28732.33000000,88.51631200,1654948799999,2568126.52740228,4849,38.34281900,1112526.64527195,0
1785,1654948800000,28729.66000000,28860.50000000,28116.09000000,28421.24000000,177.20090800,1654991999999,5048857.78091247,7009,89.63505400,2553935.54302155,0
1786,1654992000000,28428.33000000,28543.90000000,27194.82000000,27454.55000000,207.73870600,1655035199999,5737939.79987072,8129,94.76282100,2618007.94544946,0
1787,1655035200000,27454.40000000,28346.12000000,26563.88000000,26605.92000000,283.00281800,1655078399999,7784961.11245824,10020,142.36534600,3917375.21936667,0
1788,1655078400000,26567.95000000,26878.97000000,23500.00000000,23744.52000000,1115.90689500,1655121599999,28078357.70679182,35459,539.72413400,13573657.54052513,0
1789,1655121600000,23739.64000000,24346.41000000,21946.86000000,22491.54000000,1071.56837900,1655164799999,25029523.34187103,31218,530.67314300,12384141.41446848,0
1790,1655164800000,22478.08000000,23344.11000000,20850.78000000,21983.76000000,1214.67732900,1655207999999,26937993.50320998,34299,602.76396500,13370177.46066216,0
1791,1655208000000,21992.23000000,22798.28000000,21374.23000000,22129.68000000,506.24463100,1655251199999,11263595.73555323,13094,259.65528900,5773703.44666150,0
1792,1655251200000,22116.09000000,22299.53000000,20107.35000000,21176.03000000,779.04107000,1655294399999,16284156.85030098,17705,389.59574600,8136023.24779882,0
1793,1655294400000,21148.54000000,22784.93000000,20246.02000000,22594.59000000,1117.10953000,1655337599999,23928360.21501009,25237,567.83229800,12157165.64602213,0
1794,1655337600000,22573.55000000,22991.02000000,20879.08000000,21053.31000000,331.96495200,1655380799999,7247508.98775267,8024,166.64813500,3637774.48165633,0
1795,1655380800000,21038.04000000,21501.34000000,20213.86000000,20372.31000000,381.66059500,1655423999999,7997305.10966172,9732,185.55845900,3891045.52783295,0
1796,1655424000000,20410.04000000,21357.99000000,20246.03000000,20973.61000000,282.59282100,1655467199999,5882150.82329555,7835,140.05438000,2915473.48914357,0
1797,1655467200000,20978.43000000,21035.18000000,20369.88000000,20459.81000000,144.87311100,1655510399999,2989576.89977208,3851,78.72417600,1623628.67838854,0
1798,1655510400000,20460.84000000,20753.25000000,18748.75000000,19246.54000000,514.78216400,1655553599999,10007363.77795506,11900,258.99530200,5035053.31396188,0
1799,1655553600000,19246.66000000,19487.35000000,17621.36000000,18981.18000000,721.33919600,1655596799999,13348664.59334293,14549,380.16779600,7028259.33202388,0
1800,1655596800000,18976.60000000,20040.12000000,17967.28000000,19689.17000000,713.67067200,1655639999999,13500442.11221165,13127,356.58567800,6741233.32128094,0
1801,1655640000000,19693.48000000,20816.54000000,19136.74000000,20573.02000000,705.07316200,1655683199999,14077995.83440929,12781,350.28745700,6992722.83431949,0
1802,1655683200000,20562.40000000,21018.95000000,19633.52000000,20820.01000000,449.38898900,1655726399999,9120881.66341155,10653,228.88718000,4633229.06600791,0
1803,1655726400000,20821.41000000,21071.27000000,19829.50000000,20581.14000000,291.31617000,1655769599999,5956419.49687299,6997,142.92907700,2921557.80309598,0
1804,1655769600000,20570.01000000,21458.79000000,20360.62000000,20977.25000000,284.55752200,1655812799999,5968863.24161399,7163,137.75806900,2888275.52268850,0
1805,1655812800000,20954.66000000,21721.44000000,20550.00000000,20718.92000000,260.90262600,1655855999999,5526096.15006784,5516,140.74798100,2980092.30778528,0
1806,1655856000000,20729.37000000,20737.37000000,19969.79000000,20500.98000000,373.66505800,1655899199999,7613497.25943954,6822,181.62079600,3700460.66145493,0
1807,1655899200000,20501.73000000,20893.74000000,19765.53000000,19990.66000000,654.24149300,1655942399999,13247212.72797815,18833,326.66167500,6609402.21095737,0
1808,1655942400000,19985.54000000,20815.44000000,19886.10000000,20630.62000000,444.84572900,1655985599999,9118687.28117944,14777,233.17642200,4780463.40444871,0
1809,1655985600000,20635.54000000,21240.41000000,20175.69000000,21113.10000000,709.73407400,1656028799999,14741565.75762811,18815,356.78527100,7412304.91538223,0
1810,1656028800000,21107.16000000,21369.00000000,20716.89000000,21168.55000000,518.47802300,1656071999999,10919357.65641150,16170,261.34333000,5505699.35623739,0
1811,1656072000000,21172.12000000,21554.67000000,20795.80000000,21232.70000000,564.69030000,1656115199999,11959849.48185089,16385,286.21664400,6061115.01394483,0
1812,1656115200000,21242.86000000,21609.07000000,21130.20000000,21324.06000000,196.19950100,1656158399999,4186309.80686169,8319,102.67143600,2190567.90721995,0
1813,1656158400000,21338.04000000,21591.60000000,20913.53000000,21492.57000000,277.14257100,1656201599999,5881589.71957676,8928,144.07984100,3057369.49403498,0
1814,1656201600000,21489.82000000,21782.04000000,21287.86000000,21708.78000000,170.12694900,1656244799999,3654567.10179510,5341,94.66011300,2034110.43544101,0
1815,1656244800000,21708.78000000,21882.15000000,20979.11000000,21047.27000000,416.26419400,1656287999999,8881884.18550886,12092,188.33044400,4020813.93652682,0
1816,1656288000000,21035.02000000,21538.40000000,20931.76000000,21303.95000000,259.66995000,1656331199999,5511582.72942481,8693,130.35927000,2767803.83289474,0
1817,1656331200000,21305.90000000,21343.11000000,20520.44000000,20729.39000000,446.90832600,1656374399999,9318310.88829943,12612,233.23320400,4863144.72818509,0
1818,1656374400000,20735.95000000,21210.85000000,20509.85000000,20999.50000000,529.80195500,1656417599999,11042203.36404122,11294,264.03314200,5502298.70944508,0
1819,1656417600000,20995.50000000,21133.39000000,20197.04000000,20280.68000000,715.83501500,1656460799999,14695718.54010685,14420,352.96422700,7245194.88042128,0
1820,1656460800000,20275.20000000,20399.23000000,19851.47000000,20101.37000000,1456.62917400,1656503999999,29334752.02742717,26270,713.93604100,14377276.79645119,0
1821,1656504000000,20099.75000000,20439.60000000,19889.73000000,20117.99000000,1133.05367900,1656547199999,22786168.36027027,21345,563.62996700,11335603.25586403,0
1822,1656547200000,20129.62000000,20170.34000000,18903.59000000,19101.91000000,1834.17941300,1656590399999,35688801.96254419,32401,892.31891800,17355924.96554746,0
1823,1656590400000,19096.62000000,19969.96000000,18634.59000000,19940.13000000,1616.01610200,1656633599999,30823765.26120138,29345,787.61716500,15026072.63565930,0
1824,1656633600000,19956.33000000,20896.68000000,18938.80000000,19189.74000000,3030.00022700,1656676799999,59945396.91083823,45361,1492.72570500,29523828.84568594,0
1825,1656676800000,19186.69000000,19681.59000000,19125.22000000,19272.73000000,1248.95724200,1656719999999,24211016.90515132,19355,632.88712900,12267032.13596161,0
1826,1656720000000,19284.64000000,19388.38000000,18985.87000000,19193.67000000,975.81975500,1656763199999,18730026.44711047,15072,472.39926700,9068201.69854175,0
1827,1656763200000,19194.96000000,19448.82000000,19149.46000000,19253.68000000,1002.77525300,1656806399999,19335943.20436541,14930,494.50347100,9535945.63564549,0
1828,1656806400000,19250.87000000,19384.69000000,18771.29000000,19091.17000000,559.07530600,1656849599999,10687331.87156507,11020,276.01229300,5277249.07691447,0
1829,1656849600000,19090.96000000,19638.01000000,18950.40000000,19311.49000000,622.12474400,1656892799999,11994974.46822218,11355,310.21888700,5982783.64055154,0
1830,1656892800000,19318.17000000,19842.33000000,19056.52000000,19808.15000000,563.29742900,1656935999999,10905678.60755213,10673,283.23837800,5483877.13259483,0
1831,1656936000000,19819.53000000,20347.30000000,19503.35000000,20238.10000000,1299.87344600,1656979199999,25862339.35273857,25012,666.16327800,13253921.51506993,0
1832,1656979200000,20233.33000000,20477.10000000,19469.10000000,19526.33000000,1157.27168200,1657022399999,23261760.39556899,19693,562.50400700,11304719.95924679,0
1833,1657022400000,19515.07000000,20746.40000000,19303.99000000,20185.21000000,1698.89589800,1657065599999,33897804.86803248,30494,838.50504100,16742371.63204227,0
1834,1657065600000,20179.63000000,20374.18000000,19764.90000000,20108.52000000,1273.47631700,1657108799999,25581084.37433025,26349,639.32867600,12842898.20318514,0
1835,1657108800000,20101.99000000,20665.41000000,19959.02000000,20567.15000000,927.30734200,1657151999999,18806564.69119520,20499,457.79332500,9285670.21420109,0
1836,1657152000000,20569.34000000,20621.34000000,20265.00000000,20511.89000000,660.18010700,1657195199999,13512874.77359966,16050,316.25148500,6473358.49211325,0
1837,1657195200000,20512.26000000,21845.27000000,20377.26000000,21624.52000000,1388.60828900,1657238399999,29412022.48583313,32127,698.78252300,14809253.59343850,0
1838,1657238400000,21631.89000000,22524.95000000,21319.57000000,21586.21000000,1632.94180200,1657281599999,35591505.03139084,29614,788.83938900,17190724.27186381,0
1839,1657281600000,21583.60000000,22128.61000000,21181.81000000,21601.94000000,1568.86146600,1657324799999,33999549.31987767,28687,793.75996800,17206964.65866784,0
1840,1657324800000,21602.92000000,21770.07000000,21323.57000000,21446.04000000,710.93864100,1657367999999,15346432.49409443,18296,343.87641100,7422671.87580519,0
1841,1657368000000,21437.54000000,21966.62000000,21383.69000000,21585.81000000,784.71396800,1657411199999,16997035.10279624,19791,390.23189300,8452858.44587984,0
1842,1657411200000,21590.81000000,21601.25000000,21139.89000000,21301.66000000,555.30783000,1657454399999,11847643.29818415,13946,278.05526300,5934871.89818833,0
1843,1657454400000,21305.25000000,21342.70000000,20651.96000000,20857.32000000,546.12702000,1657497599999,11429402.13013371,11774,248.59294900,5203437.37679426,0
1844,1657497600000,20865.62000000,20866.66000000,20373.42000000,20471.94000000,630.67251000,1657540799999,12966341.51321213,16402,311.19200200,6398193.12526048,0
1845,1657540800000,20472.91000000,20744.37000000,19890.27000000,19963.13000000,721.39628900,1657583999999,14724874.57730535,17426,357.05916500,7288777.14634843,0
1846,1657584000000,19960.72000000,20060.07000000,19559.90000000,19783.29000000,826.48329200,1657627199999,16359348.36392334,16162,406.35476200,8044219.25225169,0
1847,1657627200000,19778.11000000,20004.71000000,19247.83000000,19328.04000000,984.24051500,1657670399999,19405783.09371034,19208,467.74185800,9220793.13647930,0
1848,1657670400000,19323.73000000,19925.00000000,19265.30000000,19841.54000000,1030.22472600,1657713599999,20243551.12484833,23235,515.16662200,10122410.74022163,0
1849,1657713600000,19840.83000000,20333.81000000,18910.87000000,20237.45000000,2417.75328200,1657756799999,47258325.45856628,38436,1234.09215400,24131705.93640743,0
1850,1657756800000,20241.06000000,20431.11000000,19647.44000000,19742.41000000,1574.35403900,1657799999999,31611838.33907624,28162,793.46585100,15936540.84337442,0
1851,1657800000000,19739.24000000,20887.74000000,19620.83000000,20589.95000000,1417.68697500,1657843199999,28674864.76775087,22172,712.84692400,14421559.12305207,0
1852,1657843200000,20586.90000000,21044.56000000,20379.30000000,20771.34000000,955.00546700,1657886399999,19781469.16416604,58680,478.01343600,9901772.21252712,0
1853,1657886400000,20776.24000000,21200.00000000,20642.35000000,20832.31000000,726.76666900,1657929599999,15194726.71972127,15403,380.36090000,7952913.34204889,0
1854,1657929600000,20824.26000000,20859.17000000,20480.10000000,20619.04000000,570.18788600,1657972799999,11768561.94701342,10722,287.66231500,5937651.90159717,0
1855,1657972800000,20622.78000000,21573.65000000,20592.35000000,21204.34000000,735.21364400,1658015999999,15536291.94917922,14375,395.31144100,8358923.27295255,0
1856,1658016000000,21193.15000000,21666.30000000,21095.64000000,21459.70000000,284.95237200,1658059199999,6093376.90150476,6862,137.26116500,2934719.52651554,0
1857,1658059200000,21437.58000000,21494.82000000,20752.48000000,20784.16000000,292.72761700,1658102399999,6178649.76562658,7320,138.25525000,2917947.52781605,0
1858,1658102400000,20794.40000000,22508.59000000,20775.26000000,22134.96000000,939.08130300,1658145599999,20396611.71129119,17465,481.99155400,10463745.18821936,0
1859,1658145600000,22130.63000000,22765.20000000,21405.52000000,22430.75000000,1137.76387800,1658188799999,25093807.79168844,21504,563.65138800,12431555.16899462,0
1860,1658188800000,22446.97000000,22957.38000000,21592.03000000,21978.47000000,1474.97247300,1658231999999,32687136.12378191,25560,720.43454300,15967034.22481896,0
1861,1658232000000,21986.71000000,23793.10000000,21974.79000000,23393.18000000,2268.39715000,1658275199999,52141766.55055640,36282,1132.06145200,26016420.81474645,0
1862,1658275200000,23390.04000000,23886.36000000,22933.56000000,23728.31000000,2721.67993300,1658318399999,63844727.87002949,35518,1367.68418800,32085193.77612825,0
1863,1658318400000,23724.11000000,24278.63000000,22919.55000000,23221.98000000,2884.45538700,1658361599999,68405135.50179120,47174,1430.25458100,33915874.32847083,0
1864,1658361600000,23216.53000000,23425.79000000,22478.66000000,22611.59000000,1613.55492300,1658404799999,37054662.48083499,29027,796.66225500,18292959.87619331,0
1865,1658404800000,22606.75000000,23305.67000000,22346.27000000,23150.42000000,1762.60738200,1658447999999,40339499.55777534,32918,884.02982600,20235003.76427783,0
1866,1658448000000,23145.95000000,23639.12000000,22810.86000000,23612.24000000,1565.13966200,1658491199999,36350369.67727361,27997,780.32847400,18121034.22459163,0
1867,1658491200000,23608.79000000,23747.72000000,22506.79000000,22687.98000000,1792.14180800,1658534399999,41487772.24391507,32569,876.25850300,20282832.98860414,0
1868,1658534400000,22685.82000000,22999.46000000,22212.98000000,22224.13000000,1481.33774100,1658577599999,33666299.90900912,100147,720.97947300,16385961.87903050,0
1869,1658577600000,22231.27000000,22560.47000000,21947.35000000,22450.41000000,1388.66186400,1658620799999,30875843.83265230,22241,681.56063600,15154413.64066278,0
1870,1658620800000,22450.14000000,22831.67000000,22261.75000000,22661.40000000,745.64886500,1658663999999,16845010.85245371,13976,370.43946200,8367602.47452847,0
1871,1658664000000,22658.94000000,23025.24000000,22422.48000000,22588.97000000,873.83407100,1658707199999,19846213.84093218,16964,438.65297100,9963958.37284490,0
1872,1658707200000,22582.59000000,22666.41000000,21741.37000000,21945.93000000,1291.16962800,1658750399999,28436444.68774653,24955,636.99866000,14025975.47736547,0
1873,1658750400000,21947.40000000,22250.84000000,21257.04000000,21307.76000000,1696.26364000,1658793599999,37058590.48220307,29512,824.36956400,18011229.20823571,0
1874,1658793600000,21305.21000000,21346.09000000,20865.80000000,21096.29000000,1904.57188200,1658836799999,40196044.20649947,27518,926.69948100,19559924.29819594,0
1875,1658836800000,21083.83000000,21292.93000000,20718.00000000,21259.41000000,627.55658500,1658879999999,13169681.09639220,12965,304.41825100,6389975.36210667,0
1876,1658880000000,21260.37000000,21437.76000000,21044.05000000,21202.43000000,587.63627100,1658923199999,12494590.89204132,11338,290.85773000,6183771.03065184,0
1877,1658923200000,21197.76000000,23098.85000000,21155.82000000,22946.39000000,1130.12411200,1658966399999,25086730.56891749,21463,585.75124200,12992792.65334881,0
1878,1658966400000,22959.62000000,23454.97000000,22712.99000000,23110.05000000,675.76817400,1659009599999,15574786.76968246,11949,342.33668700,7891557.15162487,0
1879,1659009600000,23112.44000000,24190.66000000,22581.44000000,23843.83000000,1130.07987500,1659052799999,26545945.46445263,23355,556.84675300,13081257.44254217,0
1880,1659052800000,23837.99000000,24435.82000000,23557.91000000,23721.00000000,640.01265600,1659095999999,15300323.85364569,15384,312.75893700,7477766.25029425,0
1881,1659096000000,23712.52000000,24229.91000000,23428.58000000,23771.51000000,814.78084700,1659139199999,19436433.83766361,16591,413.71073200,9867311.76639310,0
1882,1659139200000,23767.77000000,24050.58000000,23636.66000000,23952.61000000,389.02233100,1659182399999,9269515.80325375,7511,194.99551300,4646699.68476638,0
1883,1659182400000,23956.38000000,24663.55000000,23514.76000000,23640.17000000,514.60661400,1659225599999,12447624.69931101,11788,244.77762900,5923413.18218416,0
1884,1659225600000,23639.65000000,23883.23000000,23525.68000000,23803.73000000,249.65778800,1659268799999,5928349.12857052,49921,125.03403900,2969540.28471135,0
1885,1659268800000,23802.97000000,24182.58000000,23230.54000000,23298.80000000,551.01506800,1659311999999,13033247.88211506,13333,272.88196600,6453847.84321102,0
1886,1659312000000,23291.35000000,23466.65000000,22945.05000000,23229.87000000,630.04657500,1659355199999,14665042.89339363,13723,306.45613300,7134104.83386658,0
1887,1659355200000,23232.78000000,23497.99000000,22851.00000000,23273.67000000,674.86009400,1659398399999,15616532.48016947,15928,337.39560300,7807918.54643712,0
1888,1659398400000,23271.66000000,23440.93000000,22656.61000000,22891.23000000,637.12178100,1659441599999,14610974.26119412,11862,321.43116800,7372095.87940528,0
1889,1659441600000,22881.55000000,23448.27000000,22668.56000000,22981.68000000,902.09591000,1659484799999,20796223.26287890,18549,453.19172800,10447605.51398434,0
1890,1659484800000,22984.10000000,23475.39000000,22680.67000000,23408.89000000,909.84164500,1659527999999,21020987.21130454,13802,457.09337800,10562672.81324839,0
1891,1659528000000,23404.70000000,23641.97000000,22726.63000000,22820.42000000,906.24875400,1659571199999,21125476.24131521,16022,445.53908400,10384821.01301646,0
1892,1659571200000,22812.40000000,23219.50000000,22771.07000000,22882.86000000,1354.82832200,1659614399999,31134964.38831614,20690,667.32748300,15335250.87416490,0
1893,1659614400000,22883.74000000,23140.68000000,22402.71000000,22609.71000000,1133.86585500,1659657599999,25817028.37238663,18274,555.16641400,12641252.17679521,0
1894,1659657600000,22617.04000000,23436.62000000,22589.36000000,23411.10000000,982.55136700,1659700799999,22697919.30304511,15951,484.48524900,11192147.30738182,0
1895,1659700800000,23408.02000000,23463.62000000,22758.62000000,23318.34000000,924.30596700,1659743999999,21326782.58928600,17553,455.68444600,10513294.08922042,0
1896,1659744000000,23317.87000000,23349.22000000,23114.76000000,23159.22000000,360.94047500,1659787199999,8378818.29618857,6336,174.21056200,4043990.57230457,0
1897,1659787200000,23160.29000000,23255.50000000,22914.29000000,22951.63000000,309.18089100,1659830399999,7151029.54688132,7537,156.42058600,3617713.36189150,0
1898,1659830400000,22954.50000000,23050.00000000,22847.27000000,23034.56000000,319.50963900,1659873599999,7336792.41947984,7986,162.63958200,3734912.38966858,0
1899,1659873600000,23039.54000000,23388.88000000,22997.06000000,23174.87000000,300.24353700,1659916799999,6960305.98421962,8888,149.04100200,3455292.75285632,0
1900,1659916800000,23178.64000000,24187.28000000,23155.54000000,24161.31000000,882.56029500,1659959999999,20911266.10649461,13567,438.70923700,10392857.62291626,0
1901,1659960000000,24163.20000000,24245.69000000,23672.00000000,23810.28000000,724.96622600,1660003199999,17385840.21472382,12165,358.66174600,8601911.29474089,0
1902,1660003200000,23804.79000000,23921.09000000,23190.70000000,23262.77000000,948.97205500,1660046399999,22444024.68807216,14009,479.60367200,11341054.48838700,0
1903,1660046400000,23268.30000000,23322.16000000,22868.30000000,23150.08000000,792.73555400,1660089599999,18335927.79627559,15946,393.95148800,9112137.92366546,0
1904,1660089600000,23144.72000000,23201.00000000,22655.03000000,23122.03000000,573.24919600,1660132799999,13155873.37756045,9015,285.70552800,6555800.29306492,0
1905,1660132800000,23128.75000000,24222.97000000,23017.84000000,23951.04000000,994.43240600,1660175999999,23690477.16407115,17845,485.89518000,11575921.86838840,0
1906,1660176000000,23956.24000000,24740.81000000,23915.14000000,24554.72000000,1131.13533800,1660219199999,27586963.01245602,17044,556.49421600,13568961.60888685,0
1907,1660219200000,24561.33000000,24917.48000000,23851.16000000,23932.84000000,850.35618700,1660262399999,20748687.28900115,15618,425.12612000,10373694.85337389,0
1908,1660262400000,23941.94000000,24130.95000000,23586.35000000,23670.31000000,818.48778300,1660305599999,19581855.19962931,12122,396.38660400,9482486.82317080,0
1909,1660305600000,23674.88000000,24449.95000000,23654.67000000,24402.87000000,1351.04869800,1660348799999,32448562.24449222,19291,672.29391900,16144587.17844563,0
1910,1660348800000,24400.03000000,24889.00000000,24297.29000000,24440.43000000,894.28955400,1660391999999,21998144.31754184,13477,440.15839700,10825723.63529039,0
1911,1660392000000,24435.22000000,24597.65000000,24309.80000000,24436.08000000,615.70799000,1660435199999,15062260.99965560,10609,301.54928500,7377155.03633025,0
1912,1660435200000,24447.26000000,25023.89000000,24344.30000000,24567.72000000,552.05028200,1660478399999,13641380.42165510,11990,266.88629700,6594643.89056257,0
1913,1660478400000,24561.82000000,24593.33000000,24147.32000000,24302.12000000,796.41780700,1660521599999,19386982.40947465,13009,395.31923300,9623442.62252528,0
1914,1660521600000,24304.85000000,25203.74000000,23878.28000000,24052.27000000,1365.29519400,1660564799999,33343459.94112332,20395,670.18017500,16370026.04928871,0
1915,1660564800000,24050.94000000,24281.01000000,23774.26000000,24091.64000000,1254.06211900,1660607999999,30207127.35327452,16604,613.84409400,14786486.69732183,0
1916,1660608000000,24086.40000000,24246.26000000,23800.00000000,24037.33000000,741.20518200,1660651199999,17821957.59066010,10515,372.14379100,8948635.56839695,0
1917,1660651200000,24036.29000000,24086.67000000,23668.30000000,23855.92000000,1448.32128200,1660694399999,34576620.11672906,21497,722.21942400,17241179.04011957,0
1918,1660694400000,23852.36000000,24440.72000000,23692.93000000,23742.86000000,1347.71119700,1660737599999,32322576.98199703,23509,653.35883800,15665268.01712427,0
1919,1660737600000,23742.32000000,23760.64000000,23184.59000000,23348.83000000,929.54475300,1660780799999,21800589.94663814,13775,451.61314200,10591750.58010013,0
